gameID,winner
57380956,red
57380957,black
57380958,black
57380959,black
57380960,black
57380961,red
57380962,black
57380963,red
57380964,black
57380965,red
57380966,red
57380967,red
57380968,black
57380969,red
57380970,red
57380971,black
57380972,black
57380973,red
57380974,black
57380975,black
57380976,red
57380977,black
57380978,red
57380979,black
57380980,black
57380981,black
57380982,black
57380983,black
57380984,red
57380985,black
57380986,black
57380987,red
57380988,black
57380989,red
57380990,red
57380991,black
57380992,black
57380993,red
57380994,black
57380995,red
57380996,black
57380997,red
57380998,black
57380999,red
57381000,red
57381001,red
57381002,red
57381003,red
57381004,red
57381005,red
57381006,red
57381007,red
57381008,red
57381009,black
57381010,red
57381011,black
57381012,red
57381013,draw
57381014,black
57381015,black
57381016,red
57381017,black
57381018,red
57381019,black
57381020,black
57381021,black
57381022,red
57381023,red
57381024,red
57381025,red
57381026,black
57381027,black
57381028,black
57381029,black
57381030,black
57381031,black
57381032,red
57381033,red
57381034,red
57381035,black
57381036,black
57381037,black
57381038,red
57381039,black
57381040,black
57381041,red
57381042,black
57381043,red
57381044,black
57381045,black
57381046,red
57381047,black
57381048,red
57381049,black
57381050,black
57381051,red
57381052,black
57381053,red
57381054,red
57381055,draw
57381056,black
57381057,red
57381058,black
57381059,black
57381060,red
57381061,black
57381062,red
57381063,black
57381064,black
57381065,red
57381066,black
57381067,black
57381068,red
57381069,black
57381070,red
57381071,black
57381072,red
57381073,black
57381074,black
57381075,black
57381076,black
57381077,black
57381078,red
57381079,black
57381080,black
57381081,black
57381082,black
57381083,red
57381084,black
57381085,red
57381086,red
57381087,black
57381088,red
57381089,red
57381090,black
57381091,black
57381092,black
57381093,black
57381094,black
57381095,black
57381096,red
57381097,black
57381098,draw
57381099,red
57381100,black
57381101,black
57381102,black
57381103,black
57381104,red
57381105,red
57381106,red
57381107,black
57381108,red
57381109,black
57381110,red
57381111,black
57381112,red
57381113,black
57381114,black
57381115,black
57381116,red
57381117,black
57381118,red
57381119,draw
57381120,red
57381121,red
57381122,red
57381123,black
57381124,black
57381125,red
57381126,red
57381127,black
57381128,red
57381129,red
57381130,red
57381131,red
57381132,black
57381133,red
57381134,black
57381135,black
57381136,black
57381137,black
57381138,black
57381139,black
57381140,red
57381141,draw
57381142,black
57381143,red
57381144,black
57381145,black
57381146,black
57381147,black
57381148,red
57381149,black
57381150,black
57381151,black
57381152,black
57381153,red
57381154,red
57381155,black
57381156,draw
57381157,black
57381158,black
57381159,red
57381160,red
57381161,black
57381162,black
57381163,black
57381164,black
57381165,red
57381166,red
57381167,red
57381168,red
57381169,black
57381170,black
57381171,black
57381172,black
57381173,black
57381174,black
57381175,red
57381176,red
57381177,black
57381178,black
57381179,black
57381180,red
57381181,red
57381182,black
57381183,red
57381184,red
57381185,black
57381186,black
57381187,red
57381188,red
57381189,black
57381190,red
57381191,red
57381192,red
57381193,black
57381194,black
57381195,black
57381196,red
57381197,red
57381198,black
57381199,black
57381200,black
57381201,red
57381202,black
57381203,red
57381204,black
57381205,black
57381206,black
57381207,black
57381208,black
57381209,red
57381210,black
57381211,red
57381212,draw
57381213,black
57381214,black
57381215,red
57381216,black
57381217,red
57381218,black
57381219,black
57381220,draw
57381221,black
57381222,red
57381223,red
57381224,black
57381225,red
57381226,red
57381227,black
57381228,red
57381229,black
57381230,red
57381231,red
57381232,red
57381233,black
57381234,black
57381235,black
57381236,red
57381237,red
57381238,black
57381239,black
57381240,red
57381241,red
57381242,black
57381243,black
57381244,black
57381245,black
57381246,black
57381247,black
57381248,black
57381249,red
57381250,black
57381251,black
57381252,black
57381253,black
57381254,black
57381255,black
57381256,red
57381257,black
57381258,red
57381259,black
57381260,black
57381261,red
57381262,red
57381263,black
57381264,black
57381265,red
57381266,black
57381267,black
57381268,black
57381269,red
57381270,black
57381271,red
57381272,black
57381273,red
57381274,black
57381275,red
57381276,black
57381277,red
57381278,black
57381279,black
57381280,red
57381281,black
57381282,red
57381283,black
57381284,black
57381285,black
57381286,red
57381287,red
57381288,red
57381289,black
57381290,black
57381291,red
57381292,black
57381293,black
57381294,red
57381295,red
57381296,red
57381297,red
57381298,black
57381299,red
57381300,red
57381301,black
57381302,red
57381303,black
57381304,red
57381305,black
57381306,red
57381307,red
57381308,black
57381309,red
57381310,black
57381311,black
57381312,red
57381313,red
57381314,red
57381315,red
57381316,red
57381317,black
57381318,black
57381319,black
57381320,black
57381321,black
57381322,black
57381323,red
57381324,draw
57381325,black
57381326,black
57381327,red
57381328,draw
57381329,red
57381330,red
57381331,black
57381332,red
57381333,red
57381334,red
57381335,red
57381336,red
57381337,black
57381338,red
57381339,black
57381340,red
57381341,red
57381342,red
57381343,red
57381344,black
57381345,red
57381346,black
57381347,red
57381348,black
57381349,red
57381350,red
57381351,black
57381352,red
57381353,red
57381354,black
57381355,red
57381356,red
57381357,black
57381358,red
57381359,red
57381360,red
57381361,red
57381362,red
57381363,red
57381364,black
57381365,black
57381366,black
57381367,red
57381368,red
57381369,red
57381370,red
57381371,draw
57381372,red
57381373,black
57381374,red
57381375,black
57381376,red
57381377,red
57381378,red
57381379,black
57381380,red
57381381,black
57381382,black
57381383,black
57381384,black
57381385,red
57381386,draw
57381387,red
57381388,black
57381389,red
57381390,red
57381391,draw
57381392,red
57381393,black
57381394,red
57381395,black
57381396,red
57381397,red
57381398,red
57381399,black
57381400,black
57381401,red
57381402,red
57381403,black
57381404,red
57381405,red
57381406,red
57381407,red
57381408,red
57381409,red
57381410,black
57381411,black
57381412,black
57381413,black
57381414,black
57381415,red
57381416,red
57381417,red
57381418,red
57381419,red
57381420,black
57381421,red
57381422,black
57381423,red
57381424,red
57381425,black
57381426,red
57381427,black
57381428,black
57381429,red
57381430,black
57381431,red
57381432,red
57381433,red
57381434,red
57381435,red
57381436,red
57381437,red
57381438,black
57381439,red
57381440,black
57381441,black
57381442,black
57381443,black
57381444,black
57381445,black
57381446,black
57381447,red
57381448,red
57381449,black
57381450,black
57381451,black
57381452,red
57381453,black
57381454,black
57381455,black
57381456,red
57381457,red
57381458,black
57381459,red
57381460,black
57381461,black
57381462,black
57381463,black
57381464,black
57381465,red
57381466,red
57381467,red
57381468,black
57381469,red
57381470,red
57381471,black
57381472,red
57381473,red
57381474,black
57381475,black
57381476,red
57381477,red
57381478,black
57381479,black
57381480,black
57381481,black
57381482,red
57381483,black
57381484,red
57381485,red
57381486,black
57381487,black
57381488,black
57381489,red
57381490,red
57381491,red
57381492,black
57381493,black
57381494,black
57381495,black
57381496,red
57381497,red
57381498,red
57381499,black
57381500,black
57381501,black
57381502,red
57381503,black
57381504,red
57381505,red
57381506,red
57381507,black
57381508,black
57381509,red
57381510,red
57381511,black
57381512,red
57381513,black
57381514,black
57381515,red
57381516,red
57381517,red
57381518,red
57381519,red
57381520,red
57381521,black
57381522,black
57381523,red
57381524,black
57381525,black
57381526,red
57381527,red
57381528,red
57381529,black
57381530,black
57381531,black
57381532,black
57381533,black
57381534,black
57381535,black
57381536,red
57381537,red
57381538,black
57381539,black
57381540,red
57381541,black
57381542,red
57381543,black
57381544,black
57381545,black
57381546,red
57381547,black
57381548,red
57381549,red
57381550,red
57381551,black
57381552,red
57381553,red
57381554,black
57381555,black
57381556,red
57381557,black
57381558,black
57381559,black
57381560,red
57381561,red
57381562,black
57381563,black
57381564,red
57381565,black
57381566,black
57381567,red
57381568,black
57381569,black
57381570,black
57381571,black
57381572,black
57381573,red
57381574,black
57381575,red
57381576,black
57381577,draw
57381578,red
57381579,black
57381580,red
57381581,red
57381582,red
57381583,red
57381584,black
57381585,black
57381586,black
57381587,black
57381588,red
57381589,red
57381590,red
57381591,black
57381592,red
57381593,black
57381594,black
57381595,red
57381596,red
57381597,black
57381598,black
57381599,red
57381600,black
57381601,red
57381602,red
57381603,draw
57381604,black
57381605,red
57381606,black
57381607,red
57381608,black
57381609,red
57381610,red
57381611,black
57381612,red
57381613,red
57381614,red
57381615,red
57381616,red
57381617,black
57381618,black
57381619,black
57381620,red
57381621,red
57381622,red
57381623,red
57381624,black
57381625,red
57381626,black
57381627,black
57381628,red
57381629,red
57381630,black
57381631,black
57381632,red
57381633,red
57381634,red
57381635,black
57381636,red
57381637,red
57381638,red
57381639,red
57381640,red
57381641,black
57381642,red
57381643,black
57381644,red
57381645,red
57381646,red
57381647,red
57381648,red
57381649,black
57381650,red
57381651,red
57381652,black
57381653,red
57381654,black
57381655,red
57381656,black
57381657,black
57381658,red
57381659,red
57381660,red
57381661,red
57381662,red
57381663,red
57381664,black
57381665,red
57381666,red
57381667,black
57381668,black
57381669,black
57381670,red
57381671,red
57381672,red
57381673,black
57381674,red
57381675,black
57381676,draw
57381677,red
57381678,black
57381679,red
57381680,black
57381681,black
57381682,black
57381683,red
57381684,red
57381685,black
57381686,red
57381687,black
57381688,black
57381689,black
57381690,black
57381691,red
57381692,red
57381693,red
57381694,red
57381695,black
57381696,red
57381697,black
57381698,red
57381699,red
57381700,black
57381701,black
57381702,red
57381703,black
57381704,black
57381705,black
57381706,black
57381707,red
57381708,black
57381709,red
57381710,red
57381711,black
57381712,red
57381713,black
57381714,red
57381715,red
57381716,red
57381717,black
57381718,red
57381719,red
57381720,red
57381721,red
57381722,red
57381723,black
57381724,red
57381725,black
57381726,red
57381727,black
57381728,red
57381729,red
57381730,red
57381731,red
57381732,black
57381733,red
57381734,red
57381735,black
57381736,black
57381737,red
57381738,black
57381739,red
57381740,red
57381741,black
57381742,black
57381743,red
57381744,red
57381745,red
57381746,red
57381747,red
57381748,red
57381749,black
57381750,black
57381751,red
57381752,black
57381753,black
57381754,black
57381755,red
57381756,red
57381757,black
57381758,red
57381759,red
57381760,red
57381761,black
57381762,red
57381763,red
57381764,black
57381765,red
57381766,black
57381767,red
57381768,red
57381769,red
57381770,red
57381771,red
57381772,black
57381773,red
57381774,red
57381775,draw
57381776,black
57381777,red
57381778,red
57381779,black
57381780,red
57381781,black
57381782,red
57381783,black
57381784,black
57381785,black
57381786,black
57381787,red
57381788,black
57381789,red
57381790,red
57381791,red
57381792,red
57381793,red
57381794,red
57381795,draw
57381796,black
57381797,red
57381798,black
57381799,red
57381800,red
57381801,black
57381802,red
57381803,black
57381804,black
57381805,red
57381806,black
57381807,black
57381808,red
57381809,red
57381810,red
57381811,black
57381812,black
57381813,red
57381814,black
57381815,red
57381816,red
57381817,black
57381818,black
57381819,red
57381820,black
57381821,black
57381822,black
57381823,black
57381824,black
57381825,red
57381826,black
57381827,red
57381828,red
57381829,draw
57381830,red
57381831,black
57381832,black
57381833,red
57381834,black
57381835,red
57381836,red
57381837,black
57381838,black
57381839,black
57381840,red
57381841,black
57381842,black
57381843,black
57381844,red
57381845,red
57381846,red
57381847,black
57381848,black
57381849,red
57381850,red
57381851,red
57381852,red
57381853,red
57381854,red
57381855,black
57381856,red
57381857,red
57381858,black
57381859,black
57381860,black
57381861,black
57381862,draw
57381863,red
57381864,black
57381865,black
57381866,red
57381867,black
57381868,black
57381869,black
57381870,black
57381871,black
57381872,black
57381873,draw
57381874,black
57381875,red
57381876,black
57381877,red
57381878,black
57381879,black
57381880,black
57381881,red
57381882,black
57381883,red
57381884,black
57381885,red
57381886,black
57381887,red
57381888,black
57381889,red
57381890,red
57381891,draw
57381892,black
57381893,black
57381894,red
57381895,red
57381896,black
57381897,red
57381898,black
57381899,black
57381900,red
57381901,red
57381902,black
57381903,red
57381904,red
57381905,red
57381906,red
57381907,black
57381908,red
57381909,red
57381910,red
57381911,red
57381912,black
57381913,red
57381914,black
57381915,red
57381916,black
57381917,black
57381918,red
57381919,red
57381920,red
57381921,red
57381922,red
57381923,red
57381924,red
57381925,black
57381926,red
57381927,red
57381928,red
57381929,red
57381930,red
57381931,red
57381932,black
57381933,red
57381934,red
57381935,black
57381936,black
57381937,red
57381938,red
57381939,red
57381940,red
57381941,black
57381942,black
57381943,black
57381944,red
57381945,red
57381946,red
57381947,black
57381948,black
57381949,black
57381950,red
57381951,draw
57381952,red
57381953,red
57381954,red
57381955,red
57381956,black
57381957,draw
57381958,draw
57381959,red
57381960,red
57381961,black
57381962,red
57381963,red
57381964,black
57381965,black
57381966,red
57381967,black
57381968,black
57381969,black
57381970,black
57381971,black
57381972,red
57381973,black
57381974,red
57381975,red
57381976,black
57381977,red
57381978,black
57381979,black
57381980,black
57381981,red
57381982,red
57381983,red
57381984,red
57381985,red
57381986,red
57381987,black
57381988,red
57381989,red
57381990,black
57381991,black
57381992,red
57381993,draw
57381994,black
57381995,black
57381996,black
57381997,black
57381998,black
57381999,black
57382000,red
57382001,red
57382002,black
57382003,red
57382004,red
57382005,draw
57382006,black
57382007,red
57382008,red
57382009,red
57382010,black
57382011,black
57382012,black
57382013,red
57382014,red
57382015,red
57382016,red
57382017,black
57382018,black
57382019,black
57382020,black
57382021,black
57382022,black
57382023,black
57382024,black
57382025,black
57382026,red
57382027,black
57382028,red
57382029,black
57382030,red
57382031,red
57382032,black
57382033,black
57382034,red
57382035,black
57382036,black
57382037,red
57382038,black
57382039,red
57382040,black
57382041,black
57382042,red
57382043,red
57382044,red
57382045,black
57382046,red
57382047,red
57382048,black
57382049,red
57382050,black
57382051,red
57382052,black
57382053,red
57382054,red
57382055,black
57382056,black
57382057,red
57382058,red
57382059,black
57382060,black
57382061,black
57382062,black
57382063,black
57382064,red
57382065,red
57382066,red
57382067,red
57382068,black
57382069,black
57382070,black
57382071,black
57382072,red
57382073,red
57382074,black
57382075,red
57382076,red
57382077,red
57382078,red
57382079,red
57382080,black
57382081,black
57382082,red
57382083,black
57382084,red
57382085,red
57382086,red
57382087,black
57382088,black
57382089,black
57382090,red
57382091,black
57382092,red
57382093,black
57382094,red
57382095,red
57382096,black
57382097,red
57382098,black
57382099,red
57382100,black
57382101,red
57382102,red
57382103,red
57382104,red
57382105,red
57382106,black
57382107,black
57382108,black
57382109,black
57382110,red
57382111,black
57382112,red
57382113,black
57382114,black
57382115,black
57382116,black
57382117,black
57382118,black
57382119,black
57382120,red
57382121,black
57382122,red
57382123,red
57382124,black
57382125,red
57382126,draw
57382127,red
57382128,black
57382129,black
57382130,red
57382131,black
57382132,red
57382133,red
57382134,black
57382135,black
57382136,red
57382137,black
57382138,red
57382139,black
57382140,black
57382141,black
57382142,black
57382143,red
57382144,red
57382145,red
57382146,red
57382147,black
57382148,black
57382149,black
57382150,red
57382151,red
57382152,black
57382153,black
57382154,black
57382155,black
57382156,red
57382157,black
57382158,red
57382159,black
57382160,red
57382161,red
57382162,black
57382163,red
57382164,red
57382165,black
57382166,red
57382167,draw
57382168,black
57382169,red
57382170,red
57382171,red
57382172,black
57382173,black
57382174,red
57382175,black
57382176,red
57382177,black
57382178,red
57382179,red
57382180,red
57382181,red
57382182,black
57382183,black
57382184,black
57382185,black
57382186,red
57382187,red
57382188,red
57382189,red
57382190,black
57382191,black
57382192,black
57382193,black
57382194,red
57382195,red
57382196,red
57382197,red
57382198,red
57382199,black
57382200,black
57382201,red
57382202,red
57382203,black
57382204,red
57382205,red
57382206,red
57382207,draw
57382208,red
57382209,red
57382210,red
57382211,red
57382212,red
57382213,black
57382214,red
57382215,black
57382216,black
57382217,red
57382218,black
57382219,red
57382220,black
57382221,black
57382222,red
57382223,black
57382224,red
57382225,black
57382226,black
57382227,black
57382228,black
57382229,red
57382230,black
57382231,red
57382232,red
57382233,red
57382234,black
57382235,black
57382236,black
57382237,red
57382238,black
57382239,red
57382240,red
57382241,red
57382242,red
57382243,red
57382244,black
57382245,black
57382246,red
57382247,black
57382248,red
57382249,red
57382250,black
57382251,red
57382252,black
57382253,black
57382254,black
57382255,black
57382256,red
57382257,red
57382258,black
57382259,red
57382260,red
57382261,red
57382262,black
57382263,black
57382264,red
57382265,red
57382266,black
57382267,black
57382268,black
57382269,black
57382270,red
57382271,red
57382272,black
57382273,black
57382274,red
57382275,black
57382276,red
57382277,draw
57382278,black
57382279,black
57382280,red
57382281,black
57382282,black
57382283,red
57382284,red
57382285,red
57382286,black
57382287,red
57382288,red
57382289,black
57382290,red
57382291,red
57382292,black
57382293,red
57382294,red
57382295,black
57382296,red
57382297,black
57382298,black
57382299,red
57382300,black
57382301,red
57382302,red
57382303,red
57382304,black
57382305,red
57382306,red
57382307,red
57382308,red
57382309,red
57382310,black
57382311,black
57382312,black
57382313,red
57382314,red
57382315,black
57382316,black
57382317,black
57382318,red
57382319,red
57382320,red
57382321,black
57382322,draw
57382323,black
57382324,black
57382325,black
57382326,red
57382327,black
57382328,red
57382329,black
57382330,red
57382331,red
57382332,black
57382333,red
57382334,black
57382335,black
57382336,red
57382337,red
57382338,red
57382339,red
57382340,black
57382341,black
57382342,black
57382343,red
57382344,black
57382345,red
57382346,black
57382347,red
57382348,red
57382349,black
57382350,black
57382351,red
57382352,red
57382353,red
57382354,red
57382355,black
57382356,red
57382357,red
57382358,black
57382359,black
57382360,red
57382361,black
57382362,black
57382363,black
57382364,black
57382365,red
57382366,black
57382367,black
57382368,red
57382369,red
57382370,red
57382371,draw
57382372,red
57382373,black
57382374,black
57382375,black
57382376,black
57382377,red
57382378,red
57382379,black
57382380,black
57382381,red
57382382,black
57382383,red
57382384,red
57382385,red
57382386,black
57382387,red
57382388,black
57382389,black
57382390,black
57382391,red
57382392,black
57382393,black
57382394,red
57382395,black
57382396,red
57382397,black
57382398,red
57382399,black
57382400,red
57382401,black
57382402,black
57382403,black
57382404,black
57382405,black
57382406,black
57382407,red
57382408,red
57382409,black
57382410,red
57382411,red
57382412,red
57382413,black
57382414,red
57382415,red
57382416,red
57382417,red
57382418,red
57382419,black
57382420,black
57382421,black
57382422,red
57382423,red
57382424,black
57382425,red
57382426,red
57382427,black
57382428,black
57382429,red
57382430,black
57382431,black
57382432,black
57382433,black
57382434,black
57382435,black
57382436,black
57382437,black
57382438,red
57382439,red
57382440,black
57382441,red
57382442,red
57382443,red
57382444,black
57382445,red
57382446,red
57382447,black
57382448,red
57382449,black
57382450,red
57382451,draw
57382452,black
57382453,black
57382454,black
57382455,red
57382456,black
57382457,black
57382458,red
57382459,draw
57382460,red
57382461,red
57382462,red
57382463,red
57382464,red
57382465,black
57382466,red
57382467,red
57382468,black
57382469,black
57382470,red
57382471,black
57382472,black
57382473,red
57382474,black
57382475,black
57382476,red
57382477,red
57382478,red
57382479,black
57382480,red
57382481,black
57382482,black
57382483,black
57382484,black
57382485,red
57382486,red
57382487,red
57382488,black
57382489,red
57382490,black
57382491,red
57382492,red
57382493,red
57382494,red
57382495,red
57382496,black
57382497,red
57382498,red
57382499,black
57382500,black
57382501,red
57382502,red
57382503,red
57382504,draw
57382505,black
57382506,red
57382507,black
57382508,black
57382509,black
57382510,black
57382511,black
57382512,red
57382513,black
57382514,red
57382515,black
57382516,red
57382517,black
57382518,red
57382519,black
57382520,black
57382521,black
57382522,red
57382523,black
57382524,red
57382525,black
57382526,red
57382527,red
57382528,black
57382529,red
57382530,black
57382531,red
57382532,red
57382533,black
57382534,red
57382535,black
57382536,red
57382537,black
57382538,red
57382539,black
57382540,black
57382541,black
57382542,red
57382543,red
57382544,black
57382545,red
57382546,black
57382547,red
57382548,red
57382549,black
57382550,red
57382551,draw
57382552,black
57382553,black
57382554,red
57382555,red
57382556,black
57382557,red
57382558,red
57382559,red
57382560,black
57382561,red
57382562,black
57382563,black
57382564,red
57382565,red
57382566,black
57382567,red
57382568,red
57382569,red
57382570,black
57382571,black
57382572,red
57382573,red
57382574,black
57382575,black
57382576,red
57382577,red
57382578,black
57382579,black
57382580,red
57382581,red
57382582,red
57382583,red
57382584,black
57382585,black
57382586,red
57382587,red
57382588,red
57382589,red
57382590,black
57382591,black
57382592,red
57382593,red
57382594,red
57382595,red
57382596,red
57382597,red
57382598,black
57382599,black
57382600,black
57382601,black
57382602,red
57382603,black
57382604,black
57382605,black
57382606,black
57382607,red
57382608,red
57382609,red
57382610,black
57382611,red
57382612,red
57382613,red
57382614,red
57382615,red
57382616,red
57382617,black
57382618,black
57382619,black
57382620,red
57382621,black
57382622,black
57382623,black
57382624,red
57382625,red
57382626,black
57382627,red
57382628,black
57382629,red
57382630,red
57382631,black
57382632,red
57382633,red
57382634,red
57382635,red
57382636,black
57382637,black
57382638,red
57382639,red
57382640,black
57382641,black
57382642,red
57382643,red
57382644,black
57382645,red
57382646,black
57382647,black
57382648,red
57382649,black
57382650,red
57382651,red
57382652,red
57382653,draw
57382654,black
57382655,red
57382656,red
57382657,red
57382658,red
57382659,red
57382660,red
57382661,black
57382662,red
57382663,red
57382664,black
57382665,black
57382666,black
57382667,black
57382668,black
57382669,draw
57382670,black
57382671,black
57382672,black
57382673,red
57382674,red
57382675,red
57382676,black
57382677,black
57382678,red
57382679,red
57382680,red
57382681,red
57382682,red
57382683,red
57382684,black
57382685,black
57382686,red
57382687,red
57382688,black
57382689,red
57382690,red
57382691,red
57382692,red
57382693,red
57382694,red
57382695,black
57382696,red
57382697,black
57382698,black
57382699,black
57382700,red
57382701,red
57382702,red
57382703,black
57382704,red
57382705,black
57382706,red
57382707,black
57382708,black
57382709,red
57382710,red
57382711,red
57382712,black
57382713,red
57382714,red
57382715,red
57382716,red
57382717,red
57382718,red
57382719,black
57382720,red
57382721,black
57382722,black
57382723,black
57382724,red
57382725,red
57382726,red
57382727,black
57382728,red
57382729,red
57382730,red
57382731,red
57382732,red
57382733,black
57382734,red
57382735,red
57382736,red
57382737,red
57382738,black
57382739,red
57382740,red
57382741,black
57382742,red
57382743,red
57382744,black
57382745,red
57382746,black
57382747,black
57382748,red
57382749,red
57382750,red
57382751,black
57382752,red
57382753,black
57382754,black
57382755,draw
57382756,black
57382757,black
57382758,black
57382759,black
57382760,red
57382761,red
57382762,black
57382763,black
57382764,black
57382765,black
57382766,red
57382767,red
57382768,red
57382769,red
57382770,black
57382771,red
57382772,black
57382773,black
57382774,black
57382775,red
57382776,red
57382777,black
57382778,red
57382779,black
57382780,black
57382781,black
57382782,black
57382783,black
57382784,black
57382785,black
57382786,red
57382787,red
57382788,black
57382789,red
57382790,black
57382791,black
57382792,black
57382793,red
57382794,black
57382795,red
57382796,red
57382797,black
57382798,red
57382799,black
57382800,black
57382801,black
57382802,red
57382803,red
57382804,red
57382805,red
57382806,black
57382807,red
57382808,black
57382809,red
57382810,black
57382811,red
57382812,red
57382813,red
57382814,black
57382815,black
57382816,black
57382817,black
57382818,red
57382819,red
57382820,red
57382821,black
57382822,red
57382823,red
57382824,red
57382825,draw
57382826,black
57382827,black
57382828,black
57382829,red
57382830,black
57382831,red
57382832,red
57382833,black
57382834,red
57382835,red
57382836,black
57382837,red
57382838,black
57382839,red
57382840,red
57382841,red
57382842,red
57382843,red
57382844,black
57382845,red
57382846,black
57382847,red
57382848,black
57382849,red
57382850,black
57382851,black
57382852,black
57382853,black
57382854,black
57382855,black
57382856,black
57382857,red
57382858,black
57382859,black
57382860,draw
57382861,black
57382862,red
57382863,black
57382864,black
57382865,red
57382866,black
57382867,black
57382868,red
57382869,red
57382870,black
57382871,black
57382872,red
57382873,black
57382874,black
57382875,black
57382876,black
57382877,black
57382878,black
57382879,red
57382880,red
57382881,black
57382882,black
57382883,red
57382884,black
57382885,black
57382886,black
57382887,red
57382888,black
57382889,red
57382890,black
57382891,red
57382892,red
57382893,red
57382894,red
57382895,red
57382896,draw
57382897,black
57382898,red
57382899,red
57382900,black
57382901,black
57382902,black
57382903,red
57382904,red
57382905,black
57382906,black
57382907,red
57382908,red
57382909,black
57382910,red
57382911,red
57382912,red
57382913,red
57382914,red
57382915,black
57382916,black
57382917,red
57382918,black
57382919,red
57382920,red
57382921,black
57382922,red
57382923,red
57382924,red
57382925,black
57382926,black
57382927,black
57382928,red
57382929,black
57382930,red
57382931,black
57382932,red
57382933,black
57382934,red
57382935,black
57382936,black
57382937,black
57382938,black
57382939,black
57382940,black
57382941,black
57382942,black
57382943,red
57382944,red
57382945,black
57382946,black
57382947,black
57382948,red
57382949,red
57382950,red
57382951,red
57382952,black
57382953,black
57382954,red
57382955,red
57382956,black
57382957,red
57382958,red
57382959,red
57382960,red
57382961,red
57382962,red
57382963,black
57382964,red
57382965,draw
57382966,red
57382967,red
57382968,red
57382969,black
57382970,red
57382971,black
57382972,red
57382973,red
57382974,red
57382975,red
57382976,black
57382977,black
57382978,red
57382979,red
57382980,black
57382981,red
57382982,black
57382983,black
57382984,red
57382985,red
57382986,red
57382987,red
57382988,red
57382989,red
57382990,red
57382991,black
57382992,red
57382993,black
57382994,red
57382995,red
57382996,red
57382997,black
57382998,red
57382999,red
57383000,red
57383001,red
57383002,black
57383003,black
57383004,black
57383005,black
57383006,black
57383007,red
57383008,black
57383009,red
57383010,black
57383011,red
