gameID,winner
121405,black
121404,red
121402,black
121400,black
121399,red
121398,black
121397,red
121396,red
121394,red
121393,black
121387,red
121386,red
121385,red
121384,red
121383,red
121381,red
121379,red
121378,red
121377,red
121376,red
121373,black
121370,black
121369,black
121368,red
121366,red
121365,black
121364,red
121362,red
121361,black
121360,red
121359,red
121357,black
121355,red
121353,red
121349,black
121341,black
121338,black
121337,red
121334,red
121331,black
121327,red
121325,red
121322,black
121321,red
121319,red
121318,red
121317,red
121315,red
121314,black
121313,black
121312,black
121311,black
121310,red
121308,black
121307,red
121306,black
121305,red
121299,black
121297,red
121296,red
121295,red
121294,red
121293,black
121291,black
121289,red
121288,red
121287,black
121285,red
121284,red
121283,red
121282,red
121281,black
121279,black
121278,black
121277,red
121273,red
121272,black
121271,black
121267,red
121266,red
121265,red
121263,red
121262,red
121258,black
121256,black
121255,red
121253,red
121252,black
121248,black
121245,red
121240,black
121238,black
121235,black
121234,black
121233,red
121231,red
121230,red
121228,red
121226,red
121222,black
121220,black
121219,red
121215,red
121214,black
121211,red
121209,black
121208,red
121206,red
121202,black
121197,red
121196,black
121194,black
121187,red
121185,black
121184,red
121183,black
121182,red
121181,black
121180,black
121179,black
121178,black
121177,red
121176,red
121174,black
121173,black
121170,black
121167,red
121166,black
121165,red
121164,red
121163,black
121160,black
121157,black
121155,red
121154,red
121152,black
121151,red
121150,black
121146,red
121143,black
121141,black
121140,black
121139,red
121138,red
121134,black
121132,black
121128,red
121127,red
121126,black
121125,red
121124,red
121123,black
121122,red
121120,red
121118,black
121114,red
121113,black
121112,red
121107,red
121106,black
121102,red
121100,black
121099,black
121097,red
121093,red
121090,black
121089,black
121088,red
121086,red
121081,black
121077,red
121076,red
121074,red
121073,red
121072,red
121071,red
121069,red
121068,black
121065,red
121064,red
121063,black
121061,red
121058,black
121056,black
121055,red
121054,red
121053,red
121052,red
121051,black
121050,red
121049,black
121048,red
121047,black
121045,red
121042,red
121038,red
121033,red
121030,black
121029,red
121028,black
121027,red
121026,red
121023,red
121018,red
121017,black
121016,red
121015,red
121014,red
121013,black
121012,red
121011,red
121010,black
121008,black
121007,red
121006,black
121004,red
121002,red
121000,red
120999,red
120998,red
120994,black
120990,red
120989,red
120988,black
120978,black
120977,black
120976,black
120973,black
120972,black
120969,red
120968,red
120967,red
120962,red
120960,black
120958,black
120956,black
120955,black
120954,black
120953,red
120951,red
120950,red
120949,red
120948,black
120947,black
120946,red
120944,red
120943,red
120942,black
120941,black
120940,black
120939,red
120938,black
120937,black
120936,red
120935,red
120933,red
120932,black
120931,black
120930,black
120929,red
120928,black
120927,black
120924,black
120923,red
120922,red
120919,red
120918,red
120917,black
120915,red
120914,red
120913,red
120912,red
120909,black
120908,black
120904,red
120903,black
120902,red
120900,red
120899,black
120898,red
120897,red
120892,black
120889,red
120888,black
120887,red
120885,black
120884,black
120883,red
120882,black
120878,red
120877,black
120874,red
120871,red
120869,black
120860,black
120859,red
120856,black
120855,red
120854,black
120853,red
120851,red
120850,black
120848,black
120846,black
120844,black
120843,red
120842,red
120841,black
120840,red
120839,black
120838,red
120836,red
120833,red
120832,black
120831,red
120829,black
120827,red
120826,red
120825,red
120824,red
120822,black
120821,black
120820,red
120819,black
120818,red
120817,red
120816,red
120815,red
120814,black
120813,red
120812,black
120810,red
120809,black
120808,red
120806,red
120801,black
120799,red
120797,black
120796,black
120794,red
120792,black
120791,red
120790,red
120789,black
120782,black
120779,red
120777,black
120774,red
120773,black
120772,red
120771,black
120770,red
120769,black
120768,black
120767,black
120766,red
120765,black
120764,red
120761,red
120760,red
120759,red
120758,black
120757,red
120756,red
120753,red
120752,red
120751,black
120750,red
120748,red
120745,red
120744,red
120743,black
120742,red
120741,black
120738,red
120737,black
120736,red
120735,black
120734,red
120730,black
120723,black
120722,red
120720,red
120719,black
120718,black
120717,black
120716,black
120715,red
120714,red
120713,black
120712,red
120709,black
120708,red
120706,red
120705,black
120704,red
120702,black
120700,red
120699,black
120697,black
120696,black
120694,red
120693,black
120692,red
120691,red
120688,red
120687,black
120686,red
120685,red
120684,red
120682,black
120681,red
120678,black
120677,black
120676,black
120673,red
120672,black
120671,red
120670,black
120669,red
120668,black
120667,red
120666,red
120665,black
120664,black
120663,black
120662,red
120660,red
120659,red
120657,red
120656,black
120655,black
120654,red
120652,red
120651,red
120650,red
120649,red
120648,black
120647,red
120646,black
120641,black
120635,black
120633,red
120632,black
120631,black
120630,black
120629,black
120628,red
120627,red
120626,red
120622,black
120621,red
120620,red
120619,black
120618,red
120616,red
120615,red
120612,red
120611,red
120610,red
120609,red
120604,black
120603,red
120601,red
120600,black
120597,red
120594,black
120593,black
120592,red
120591,red
120589,black
120587,red
120585,red
120584,red
120580,red
120579,red
120578,red
120577,black
120576,red
120575,red
120574,black
120572,red
120571,black
120570,red
120569,black
120566,red
120564,black
120562,black
120559,black
120555,red
120554,red
120552,red
120549,red
120548,red
120547,red
120546,black
120545,red
120544,black
120543,red
120542,black
120541,red
120540,red
120538,black
120537,red
120535,black
120534,red
120533,black
120532,red
120531,red
120523,black
120522,black
120521,black
120520,black
120519,red
120518,red
120517,black
120514,black
120513,black
120512,black
120511,red
120510,red
120509,black
120507,red
120506,red
120505,red
120503,red
120501,red
120498,black
120494,black
120493,red
120492,red
120490,black
120488,black
120487,black
120486,red
120485,red
120481,black
120480,red
120475,black
120474,black
120472,red
120469,red
120468,black
120467,black
120464,black
120462,red
120461,red
120460,red
120457,black
120456,red
120455,red
120454,red
120453,red
120452,red
120451,black
120450,red
120449,black
120443,black
120440,black
120437,red
120436,black
120434,red
120432,black
120429,red
120426,red
120425,black
120423,black
120422,black
120418,red
120417,black
120416,black
120415,black
120414,black
120413,red
120412,red
120411,red
120410,black
120409,black
120408,red
120407,black
120403,red
120402,red
120400,red
120399,red
120396,red
120395,black
120392,red
120391,black
120389,black
120386,black
120384,red
120383,black
120382,black
120381,black
120379,red
120378,red
120375,red
120371,red
120370,black
120369,black
120368,black
120367,black
120366,red
120365,black
120363,red
120362,black
120361,red
120360,red
120355,black
120353,red
120352,red
120351,black
120350,red
120348,black
120347,black
120346,red
120345,black
120343,red
120342,black
120340,black
120339,red
120338,red
120337,black
120335,black
120332,red
120331,black
120330,red
120328,red
120327,red
120326,red
120325,red
120324,red
120322,red
120321,red
120319,red
120318,red
120316,red
120315,black
120314,red
120313,black
120312,red
120311,black
120310,red
120309,black
120308,red
120307,black
120306,red
120304,red
120303,black
120302,red
120301,red
120300,red
120299,black
120297,red
120296,red
120294,black
120292,black
120290,red
120289,red
120287,black
120285,red
120283,red
120281,red
120280,red
120279,red
120277,red
120276,black
120275,black
120274,black
120273,red
120272,red
120270,red
120269,red
120268,red
120267,red
120265,red
120264,red
120263,black
120262,red
120261,red
120258,black
120257,red
120256,black
120255,black
120254,red
120253,black
120251,black
120250,black
120249,black
120248,red
120247,red
120245,black
120244,red
120243,red
120242,black
120241,black
120240,red
120238,red
120236,red
120234,black
120233,red
120231,black
120230,red
120229,black
120227,red
120226,red
120225,red
120224,red
120223,black
120221,red
120219,red
120218,black
120217,red
120216,black
120215,red
120214,black
120213,red
120211,red
120210,red
120209,red
120208,red
120206,black
120205,red
120203,red
120202,red
120201,red
120200,black
120199,black
120197,red
120196,black
120195,black
120194,black
120193,red
120192,red
120191,black
120190,red
120189,black
120188,red
120187,red
120186,black
120185,red
120184,red
120182,red
120180,red
120178,red
120177,black
120175,red
120173,red
120170,red
120168,red
120166,black
120165,red
120164,black
120163,black
120162,red
120161,black
120160,black
120159,red
120158,black
120156,black
120155,red
120154,red
120153,black
120152,red
120150,red
120149,black
120148,black
120147,red
120145,red
120143,black
120142,red
120141,black
120140,red
120139,red
120138,red
120136,red
120135,red
120133,red
120132,red
120130,red
120129,black
120128,black
120124,red
120122,black
120121,black
120120,black
120119,red
120115,red
120113,black
120112,red
120110,red
120108,red
120106,black
120104,red
120103,red
120102,red
120101,black
120100,red
120098,red
120096,red
120095,black
120094,red
120093,black
120092,red
120090,black
120089,black
120088,black
120085,black
120084,black
120081,red
120080,black
120078,black
120076,red
120075,red
120073,black
120072,red
120071,red
120068,red
120067,black
120066,red
120064,black
120061,red
120060,black
120059,black
120058,red
120055,red
120048,red
120047,red
120046,red
120045,red
120044,black
120042,black
120040,red
120039,red
120038,black
120035,red
120033,red
120032,red
120030,black
120029,red
120027,red
120024,red
120021,black
120020,black
120019,red
120018,black
120017,red
120016,red
120012,black
120011,red
120010,red
120009,black
120006,red
120004,black
120002,red
120000,black
119999,black
119997,red
119995,red
119994,red
119992,red
119991,black
119990,red
119989,black
119988,black
119986,red
119984,black
119982,red
119980,red
119979,red
119978,red
119977,red
119976,black
119975,black
119974,black
119973,black
119972,black
119971,red
119970,red
119969,red
119968,black
119966,black
119965,black
119964,black
119962,red
119960,black
119958,black
119956,red
119955,red
119953,red
119952,black
119951,red
119950,red
119948,black
119946,red
119944,red
119942,red
119940,black
119939,red
119938,red
119937,red
119936,red
119934,red
119933,red
119931,red
119930,red
119928,black
119927,black
119926,red
119925,black
119923,black
119922,black
119920,red
119918,black
119916,red
119914,red
119913,black
119912,red
119911,red
119909,black
119907,black
119906,red
119905,black
119902,red
119900,red
119899,black
119893,red
119891,red
119890,black
119889,red
119888,red
119887,red
119882,red
119881,red
119876,red
119874,black
119872,black
119871,black
119868,black
119867,red
119866,red
119864,red
119863,black
119861,red
119857,black
119856,red
119854,black
119853,red
119852,black
119850,red
119849,red
119846,red
119843,red
119841,black
119839,red
119837,red
119835,red
119834,red
119831,black
119829,black
119828,black
119826,red
119824,red
119823,black
119822,black
119821,red
119820,black
119819,red
119817,red
119816,black
119814,red
119813,red
119811,black
119809,black
119807,black
119806,red
119804,red
119803,red
119800,red
119799,red
119797,black
119795,red
119792,red
119791,red
119790,black
119789,red
119785,red
119784,black
119783,red
119782,red
119781,black
119780,black
119778,black
119777,red
119776,black
119773,black
119772,black
119769,black
119767,red
119766,black
119765,red
119764,red
119763,black
119760,red
119755,red
119753,black
119750,black
119749,black
119748,red
119747,red
119746,red
119740,red
119739,red
119737,red
119734,black
119733,red
119732,red
119729,red
119727,black
119726,red
119723,red
119722,red
119720,black
119719,red
119717,red
119716,red
119715,red
119712,red
119707,red
119706,black
119705,red
119703,red
119701,red
119698,red
119697,red
119696,red
119694,red
119691,red
119689,black
119687,red
119686,red
119685,red
119683,red
119682,black
119677,black
119675,black
119674,red
119673,red
119670,red
119668,red
119666,red
119665,black
119662,red
119659,black
119656,red
119654,black
119651,black
119648,black
119647,red
119646,red
119644,black
119641,red
119640,black
119637,red
119631,red
119630,black
119629,red
119628,black
119625,black
119619,red
119617,red
119616,red
119613,red
119612,red
119611,red
119609,black
119607,red
119605,red
119604,red
119602,black
119600,red
119599,red
119598,black
119596,red
119594,red
119592,red
119591,red
119589,black
119587,black
119586,red
119582,black
119580,red
119574,red
119573,black
119570,red
119569,red
119567,red
119566,red
119561,black
119559,red
119558,red
119557,black
119555,red
119552,red
119551,red
119549,black
119547,red
119545,red
119543,red
119542,red
119539,black
119538,red
119537,red
119536,red
119533,black
119531,black
119530,red
119525,black
119523,red
119522,black
119521,red
119520,red
119519,black
119518,black
119517,red
119516,red
119514,red
119511,red
119506,black
119505,red
119504,black
119502,red
119500,black
119498,red
119496,red
119495,red
119493,black
119490,black
119489,black
119486,red
119485,red
119484,red
119482,black
119480,red
119477,black
119475,black
119473,black
119471,black
119470,red
119469,black
119468,black
119466,red
119465,black
119464,black
119463,red
119462,red
119460,black
119458,black
119455,red
119453,black
119452,black
119451,black
119448,black
119447,black
119444,red
119442,red
119441,red
119440,black
119439,red
119438,black
119437,red
119436,black
119431,black
119430,black
119429,red
119428,red
119422,black
119420,red
119418,black
119414,red
119413,red
119412,red
119404,red
119401,red
119397,red
119395,black
119392,red
119389,black
119387,red
119386,red
119382,red
119381,red
119380,black
119378,red
119377,black
119376,red
119374,red
119372,black
119371,black
119370,red
119366,red
119364,black
119363,red
119362,black
119360,black
119357,red
119356,red
119355,black
119354,red
119353,black
119352,black
119350,red
119349,red
119348,black
119347,red
119343,black
119341,red
119339,black
119337,black
119336,red
119335,red
119334,black
119333,red
119332,black
119331,red
119330,black
119329,red
119328,black
119327,black
119326,black
119325,black
119324,black
119323,black
119322,black
119321,red
119320,red
119319,red
119318,red
119317,red
119316,black
119315,black
119314,black
119309,red
119308,red
119307,red
119305,red
119304,black
119303,black
119302,black
119301,black
119300,black
119299,red
119298,black
119297,red
119296,black
119295,black
119294,black
119293,black
119292,black
119291,black
119290,red
119289,black
119288,black
119287,red
119286,black
119285,black
119284,red
119283,red
119282,black
119281,red
119280,red
119279,red
119277,black
119276,black
119275,black
119274,red
119273,red
119272,black
119270,red
119269,red
119268,black
119267,red
119265,black
119264,red
119263,black
119262,red
119261,black
119260,black
119258,black
119257,black
119256,red
119255,red
119254,red
119252,red
119251,red
119250,red
119249,red
119248,red
119245,red
119244,red
119242,black
119241,black
119240,black
119239,black
119238,black
119237,red
119235,black
119234,black
119233,red
119232,black
119231,black
119230,red
119229,black
119226,red
119225,black
119224,red
119223,red
119222,black
119221,red
119220,black
119219,black
119218,black
119216,black
119214,black
119213,red
119212,red
119211,black
119210,red
119209,black
119208,black
119207,black
119206,red
119202,red
119201,red
119200,red
119199,red
119198,red
119197,red
119195,red
119194,red
119193,black
119192,black
119190,red
119189,red
119188,red
119187,red
119186,red
119185,red
119184,black
119183,red
119182,black
119181,red
119180,red
119178,black
119177,red
119176,black
119174,red
119173,red
119172,black
119170,red
119169,red
119167,black
119166,red
119165,red
119163,red
119162,red
119161,black
119160,red
119158,red
119157,black
119156,black
119155,black
119154,red
119153,black
119152,red
119151,red
119150,black
119149,red
119148,red
119147,red
119146,red
119145,black
119144,black
119143,red
119142,red
119141,red
119140,red
119139,black
119137,black
119136,red
119135,black
119134,red
119133,black
119132,black
119131,black
119130,red
119129,red
119128,black
119126,red
119125,red
119124,black
119122,red
119121,red
119120,red
119119,black
119118,red
119117,red
119116,red
119115,red
119114,red
119113,black
119112,red
119111,red
119110,red
119109,red
119108,red
119107,black
119106,red
119105,black
119103,black
119102,black
119101,red
119100,black
119099,red
119098,black
119097,red
119095,black
119094,black
119093,red
119092,black
119091,red
119089,black
119088,black
119087,red
119086,red
119084,red
119082,black
119080,red
119079,black
119078,red
119077,red
119076,black
119075,black
119074,red
119073,red
119072,black
119071,red
119070,red
119069,black
119068,red
119067,red
119066,black
119065,black
119064,red
119063,red
119062,red
119061,red
119060,black
119059,red
119056,black
119055,black
119054,black
119051,black
119050,red
119047,black
119046,black
119044,black
119043,red
119042,red
119041,black
119039,red
119037,red
119036,red
119034,black
119033,red
119032,black
119031,red
119030,red
119028,red
119027,red
119023,black
119021,black
119020,red
119018,red
119017,black
119016,red
119014,red
119013,red
119012,red
119011,black
119010,red
119009,red
119008,black
119005,black
119004,black
119002,black
118997,black
118994,black
118993,black
118992,red
118991,red
118990,red
118989,red
118988,black
118987,red
118986,red
118984,red
118983,black
118982,red
118981,red
118980,red
118979,black
118978,red
118977,black
118976,black
118975,red
118974,black
118973,red
118972,black
118971,red
118970,red
118969,black
118968,red
118967,red
118966,black
118963,black
118961,red
118959,red
118957,red
118956,red
118955,red
118954,red
118953,black
118952,black
118951,black
118950,red
118948,red
118947,red
118946,black
118945,black
118944,black
118943,red
118942,black
118941,red
118939,black
118938,black
118937,red
118936,red
118935,red
118934,black
118929,red
118928,red
118925,red
118924,black
118923,red
118922,black
118921,red
118920,black
118919,red
118917,red
118916,black
118915,red
118912,red
118911,red
118910,red
118909,black
118907,black
118906,black
118905,black
118904,red
118903,red
118901,black
118899,red
